743,,,buy,7221,748,,,sell,7217,2016-09-16 07:22:28.0,0.35,1
734,,,buy,7223,745,,,sell,7215,2016-09-16 07:22:34.0,0.45,1
734,,,buy,7224,738,,,sell,7190,2016-09-16 07:22:37.0,0.5,1

Market [121_129] Trades
marketTrader_ID,marketTrader_firstName,marketTrader_lastName,marketTrader_role,marketOrder_ID,limitTrader_ID,limitTrader_firstName,limitTrader_lastName,limitTrader_role,limitOrder_ID,time,price,units
744,,,buy,7037,736,,,sell,7011,2016-09-16 07:15:09.0,0.9,2
744,,,buy,7085,748,,,sell,7064,2016-09-16 07:17:01.0,0.95,1
745,,,buy,7110,743,,,sell,7097,2016-09-16 07:17:49.0,0.75,1
740,,,buy,7204,749,,,sell,7035,2016-09-16 07:21:33.0,1.0,1

Market [120_127] Trades
marketTrader_ID,marketTrader_firstName,marketTrader_lastName,marketTrader_role,marketOrder_ID,limitTrader_ID,limitTrader_firstName,limitTrader_lastName,limitTrader_role,limitOrder_ID,time,price,units
738,,,sell,7051,731,,,buy,7044,2016-09-16 07:15:49.0,0.55,1
744,,,buy,7082,731,,,sell,7059,2016-09-16 07:16:51.0,0.95,2
737,,,sell,7137,731,,,buy,7087,2016-09-16 07:18:42.0,0.6,1
735,,,sell,7200,740,,,buy,7173,2016-09-16 07:21:25.0,0.75,1
732,,,buy,7207,735,,,sell,7205,2016-09-16 07:21:41.0,0.6,1
745,,,buy,7208,735,,,sell,7205,2016-09-16 07:21:45.0,0.6,2
742,,,buy,7218,731,,,sell,7143,2016-09-16 07:22:24.0,0.95,1

Market [106_113] Trades
marketTrader_ID,marketTrader_firstName,marketTrader_lastName,marketTrader_role,marketOrder_ID,limitTrader_ID,limitTrader_firstName,limitTrader_lastName,limitTrader_role,limitOrder_ID,time,price,units
735,,,sell,7180,740,,,buy,7178,2016-09-16 07:20:26.0,0.75,1
735,,,sell,7181,739,,,buy,7142,2016-09-16 07:20:29.0,0.5,1
735,,,sell,7182,739,,,buy,7145,2016-09-16 07:20:32.0,0.45,1
732,,,buy,7199,747,,,sell,7189,2016-09-16 07:21:23.0,0.5,1
745,,,buy,7201,747,,,sell,7189,2016-09-16 07:21:27.0,0.5,2

Market [82_86] Trades
marketTrader_ID,marketTrader_firstName,marketTrader_lastName,marketTrader_role,marketOrder_ID,limitTrader_ID,limitTrader_firstName,limitTrader_lastName,limitTrader_role,limitOrder_ID,time,price,units
732,,,buy,7012,733,,,sell,7004,2016-09-16 07:14:11.0,0.7,1
732,,,buy,7014,742,,,sell,6999,2016-09-16 07:14:14.0,0.75,1
744,,,buy,7017,742,,,sell,6998,2016-09-16 07:14:19.0,0.85,1
731,,,buy,7049,743,,,sell,7027,2016-09-16 07:15:44.0,0.8,1
736,,,sell,7052,744,,,buy,7021,2016-09-16 07:15:52.0,0.7,2
744,,,buy,7073,733,,,sell,7020,2016-09-16 07:16:38.0,0.9,1
742,,,sell,7106,730,,,buy,7086,2016-09-16 07:17:35.0,0.6,2
747,,,buy,7198,733,,,sell,7152,2016-09-16 07:21:20.0,0.95,1
730,,,buy,7212,733,,,sell,7152,2016-09-16 07:22:05.0,0.95,1

Market [80_84] Trades
marketTrader_ID,marketTrader_firstName,marketTrader_lastName,marketTrader_role,marketOrder_ID,limitTrader_ID,limitTrader_firstName,limitTrader_lastName,limitTrader_role,limitOrder_ID,time,price,units
744,,,buy,7003,733,,,sell,7001,2016-09-16 07:13:38.0,0.9,1
744,,,buy,7023,741,,,sell,7013,2016-09-16 07:14:38.0,0.7,4
731,,,buy,7054,733,,,sell,7034,2016-09-16 07:15:56.0,0.9,1
744,,,buy,7069,733,,,sell,7034,2016-09-16 07:16:30.0,0.9,1
734,,,buy,7129,742,,,sell,7123,2016-09-16 07:18:33.0,0.55,3
744,,,buy,7144,743,,,sell,7141,2016-09-16 07:19:00.0,0.25,1
744,,,buy,7149,743,,,sell,7136,2016-09-16 07:19:10.0,0.4,1
731,,,buy,7150,742,,,sell,7123,2016-09-16 07:19:13.0,0.55,1
747,,,buy,7211,731,,,sell,7161,2016-09-16 07:21:53.0,0.95,1

Market [288_303] Orders
trader_ID,trader_firstName,trader_lastName,time,action,price,units,units_remaining,recipient,order_type,order_id
744,,,2016-09-16 07:14:07.0,buy,0.5,2,0,_All,SIMPLE,7010
749,,,2016-09-16 07:14:20.0,buy,0.05,2,1,_All,SIMPLE,7018
738,,,2016-09-16 07:15:13.0,sell,0.5,1,0,_All,SIMPLE,7038
746,,,2016-09-16 07:15:37.0,sell,0.5,1,0,_All,SIMPLE,7047
744,,,2016-09-16 07:16:13.0,buy,0.5,2,0,_All,SIMPLE,7062
738,,,2016-09-16 07:16:42.0,sell,0.5,1,0,_All,SIMPLE,7075
734,,,2016-09-16 07:16:47.0,sell,0.5,2,0,_All,SIMPLE,7080
734,,,2016-09-16 07:16:47.0,cancel,0.5,1,N/A,N/A,N/A,7080
747,,,2016-09-16 07:18:24.0,buy,0.5,1,0,_All,SIMPLE,7124
738,,,2016-09-16 07:18:36.0,sell,0.5,2,0,_All,SIMPLE,7133
742,,,2016-09-16 07:19:18.0,buy,0.5,1,0,_All,SIMPLE,7153
740,,,2016-09-16 07:21:05.0,sell,1.0,1,1,_All,SIMPLE,7193
742,,,2016-09-16 07:21:15.0,sell,1.0,5,5,_All,SIMPLE,7195
734,,,2016-09-16 07:22:07.0,sell,0.05,1,0,_All,SIMPLE,7214

Market [240_251] Orders
trader_ID,trader_firstName,trader_lastName,time,action,price,units,units_remaining,recipient,order_type,order_id
749,,,2016-09-16 07:14:03.0,buy,0.05,2,2,_All,SIMPLE,7008
748,,,2016-09-16 07:14:41.0,sell,0.95,4,0,_All,SIMPLE,7025
748,,,2016-09-16 07:14:41.0,cancel,0.95,4,N/A,N/A,N/A,7025
748,,,2016-09-16 07:14:59.0,sell,0.9,4,0,_All,SIMPLE,7036
748,,,2016-09-16 07:14:59.0,cancel,0.9,4,N/A,N/A,N/A,7036
741,,,2016-09-16 07:15:18.0,sell,0.5,4,0,_All,SIMPLE,7039
742,,,2016-09-16 07:15:48.0,buy,0.5,4,0,_All,SIMPLE,7050
732,,,2016-09-16 07:16:16.0,sell,0.95,1,0,_All,SIMPLE,7063
732,,,2016-09-16 07:16:23.0,sell,0.85,1,0,_All,SIMPLE,7067
739,,,2016-09-16 07:16:26.0,buy,0.85,1,0,_All,SIMPLE,7068
740,,,2016-09-16 07:16:37.0,buy,0.9,1,0,_All,SIMPLE,7070
746,,,2016-09-16 07:16:37.0,buy,0.95,1,0,_All,SIMPLE,7071
748,,,2016-09-16 07:16:47.0,sell,0.8,4,0,_All,SIMPLE,7079
732,,,2016-09-16 07:16:48.0,sell,0.95,1,1,_All,SIMPLE,7081
739,,,2016-09-16 07:17:06.0,buy,0.8,1,0,_All,SIMPLE,7090
732,,,2016-09-16 07:17:17.0,sell,0.9,1,0,_All,SIMPLE,7095
739,,,2016-09-16 07:17:27.0,buy,0.8,1,0,_All,SIMPLE,7100
734,,,2016-09-16 07:17:30.0,buy,0.8,1,0,_All,SIMPLE,7103
732,,,2016-09-16 07:18:31.0,sell,0.8,1,0,_All,SIMPLE,7128
747,,,2016-09-16 07:19:05.0,buy,0.95,1,0,_All,SIMPLE,7147
749,,,2016-09-16 07:19:06.0,buy,0.05,2,2,_All,SIMPLE,7148
731,,,2016-09-16 07:19:54.0,buy,0.9,1,0,_All,SIMPLE,7167
731,,,2016-09-16 07:19:59.0,sell,1.0,1,1,_All,SIMPLE,7169
732,,,2016-09-16 07:20:19.0,sell,0.9,1,0,_All,SIMPLE,7176
742,,,2016-09-16 07:20:48.0,buy,0.9,1,0,_All,SIMPLE,7185

Market [212_227] Orders
trader_ID,trader_firstName,trader_lastName,time,action,price,units,units_remaining,recipient,order_type,order_id
731,,,2016-09-16 07:15:25.0,buy,0.35,2,2,_All,SIMPLE,7042
749,,,2016-09-16 07:15:43.0,buy,0.05,2,2,_All,SIMPLE,7048
744,,,2016-09-16 07:15:57.0,buy,0.4,2,2,_All,SIMPLE,7055
740,,,2016-09-16 07:17:07.0,sell,1.0,1,0,_All,SIMPLE,7091
744,,,2016-09-16 07:18:02.0,buy,0.8,2,0,_All,SIMPLE,7115
738,,,2016-09-16 07:18:16.0,sell,0.5,3,0,_All,SIMPLE,7122
737,,,2016-09-16 07:18:26.0,buy,0.5,1,0,_All,SIMPLE,7125
736,,,2016-09-16 07:18:28.0,buy,0.5,1,1,_All,SIMPLE,7126
747,,,2016-09-16 07:18:37.0,buy,1.0,1,0,_All,SIMPLE,7134
740,,,2016-09-16 07:18:47.0,sell,1.0,1,1,_All,SIMPLE,7138
731,,,2016-09-16 07:20:13.0,buy,0.55,1,1,_All,SIMPLE,7174

Market [192_201] Orders
trader_ID,trader_firstName,trader_lastName,time,action,price,units,units_remaining,recipient,order_type,order_id
748,,,2016-09-16 07:13:32.0,sell,0.9,4,0,_All,SIMPLE,7002
736,,,2016-09-16 07:13:44.0,sell,0.85,2,0,_All,SIMPLE,7005
746,,,2016-09-16 07:14:19.0,sell,0.8,1,0,_All,SIMPLE,7016
742,,,2016-09-16 07:14:34.0,buy,0.8,1,0,_All,SIMPLE,7022
736,,,2016-09-16 07:14:48.0,sell,0.75,1,0,_All,SIMPLE,7028
736,,,2016-09-16 07:14:48.0,cancel,0.75,1,N/A,N/A,N/A,7028
742,,,2016-09-16 07:14:53.0,buy,0.75,1,0,_All,SIMPLE,7032
736,,,2016-09-16 07:14:57.0,buy,0.75,1,0,_All,SIMPLE,7033
736,,,2016-09-16 07:14:57.0,cancel,0.75,1,N/A,N/A,N/A,7033
736,,,2016-09-16 07:15:31.0,buy,0.5,1,1,_All,SIMPLE,7043
741,,,2016-09-16 07:15:34.0,buy,0.8,2,0,_All,SIMPLE,7045
742,,,2016-09-16 07:15:35.0,buy,0.85,2,0,_All,SIMPLE,7046
739,,,2016-09-16 07:16:09.0,buy,0.9,1,0,_All,SIMPLE,7060
731,,,2016-09-16 07:16:38.0,buy,0.9,1,0,_All,SIMPLE,7072
731,,,2016-09-16 07:16:45.0,sell,0.95,1,0,_All,SIMPLE,7076
746,,,2016-09-16 07:17:00.0,buy,0.9,1,0,_All,SIMPLE,7084
746,,,2016-09-16 07:17:05.0,buy,0.9,1,0,_All,SIMPLE,7088
736,,,2016-09-16 07:17:06.0,sell,0.6,1,0,_All,SIMPLE,7089
740,,,2016-09-16 07:17:18.0,buy,0.95,1,0,_All,SIMPLE,7096
741,,,2016-09-16 07:17:28.0,sell,0.85,1,0,_All,SIMPLE,7102
743,,,2016-09-16 07:17:39.0,buy,0.85,1,0,_All,SIMPLE,7108
732,,,2016-09-16 07:18:10.0,sell,0.8,1,0,_All,SIMPLE,7120
741,,,2016-09-16 07:18:36.0,sell,0.6,1,0,_All,SIMPLE,7132
742,,,2016-09-16 07:18:53.0,buy,0.6,1,0,_All,SIMPLE,7140
732,,,2016-09-16 07:19:24.0,sell,0.9,1,0,_All,SIMPLE,7156
735,,,2016-09-16 07:19:55.0,buy,0.9,1,0,_All,SIMPLE,7168
731,,,2016-09-16 07:20:20.0,buy,0.55,1,1,_All,SIMPLE,7177
732,,,2016-09-16 07:22:25.0,sell,1.0,2,2,_All,SIMPLE,7219
731,,,2016-09-16 07:22:29.0,buy,0.5,1,1,_All,SIMPLE,7222

Market [160_167] Orders
trader_ID,trader_firstName,trader_lastName,time,action,price,units,units_remaining,recipient,order_type,order_id
740,,,2016-09-16 07:17:34.0,sell,0.95,5,0,_All,SIMPLE,7105
740,,,2016-09-16 07:17:34.0,cancel,0.95,5,N/A,N/A,N/A,7105
739,,,2016-09-16 07:18:29.0,buy,0.9,1,0,_All,SIMPLE,7127
740,,,2016-09-16 07:19:28.0,sell,0.9,1,0,_All,SIMPLE,7157
747,,,2016-09-16 07:19:47.0,sell,0.6,2,1,_All,SIMPLE,7164
747,,,2016-09-16 07:19:47.0,cancel,0.6,1,N/A,N/A,N/A,7164
740,,,2016-09-16 07:22:14.0,sell,0.5,4,4,_All,SIMPLE,7216
747,,,2016-09-16 07:22:38.0,sell,0.45,3,3,_All,SIMPLE,7226
730,,,2016-09-16 07:22:42.0,sell,0.8,1,1,_All,SIMPLE,7228

Market [140_147] Orders
trader_ID,trader_firstName,trader_lastName,time,action,price,units,units_remaining,recipient,order_type,order_id
748,,,2016-09-16 07:13:47.0,sell,0.85,2,0,_All,SIMPLE,7006
739,,,2016-09-16 07:14:01.0,buy,0.85,1,0,_All,SIMPLE,7007
739,,,2016-09-16 07:14:06.0,buy,0.85,1,0,_All,SIMPLE,7009
739,,,2016-09-16 07:14:39.0,sell,0.9,1,0,_All,SIMPLE,7024
739,,,2016-09-16 07:14:42.0,sell,0.9,1,0,_All,SIMPLE,7026
741,,,2016-09-16 07:14:48.0,buy,0.05,4,4,_All,SIMPLE,7029
744,,,2016-09-16 07:15:25.0,buy,0.9,2,0,_All,SIMPLE,7041
749,,,2016-09-16 07:15:53.0,buy,0.0,2,2,_All,SIMPLE,7053
749,,,2016-09-16 07:16:46.0,buy,0.0,1,1,_All,SIMPLE,7077
749,,,2016-09-16 07:16:53.0,buy,0.05,1,1,_All,SIMPLE,7083
731,,,2016-09-16 07:17:27.0,buy,0.1,2,2,_All,SIMPLE,7101
731,,,2016-09-16 07:17:46.0,buy,0.1,2,2,_All,SIMPLE,7109
743,,,2016-09-16 07:20:05.0,buy,0.2,1,0,_All,SIMPLE,7172
743,,,2016-09-16 07:20:05.0,cancel,0.2,1,N/A,N/A,N/A,7172
731,,,2016-09-16 07:20:37.0,sell,0.95,1,1,_All,SIMPLE,7183
743,,,2016-09-16 07:21:28.0,buy,0.5,1,0,_All,SIMPLE,7202
743,,,2016-09-16 07:21:28.0,cancel,0.5,1,N/A,N/A,N/A,7202

Market [137_144] Orders
trader_ID,trader_firstName,trader_lastName,time,action,price,units,units_remaining,recipient,order_type,order_id
748,,,2016-09-16 07:14:21.0,sell,1.0,1,0,_All,SIMPLE,7019
748,,,2016-09-16 07:14:21.0,cancel,1.0,1,N/A,N/A,N/A,7019
741,,,2016-09-16 07:15:58.0,sell,0.75,2,0,_All,SIMPLE,7056
730,,,2016-09-16 07:16:38.0,buy,0.75,2,0,_All,SIMPLE,7074
730,,,2016-09-16 07:16:46.0,sell,0.9,2,0,_All,SIMPLE,7078
731,,,2016-09-16 07:17:11.0,sell,0.95,2,1,_All,SIMPLE,7092
744,,,2016-09-16 07:17:15.0,buy,0.9,1,0,_All,SIMPLE,7094
744,,,2016-09-16 07:17:20.0,buy,0.9,1,0,_All,SIMPLE,7098
746,,,2016-09-16 07:17:26.0,buy,0.95,1,0,_All,SIMPLE,7099
741,,,2016-09-16 07:17:55.0,sell,0.5,1,0,_All,SIMPLE,7112
738,,,2016-09-16 07:17:59.0,sell,0.5,2,0,_All,SIMPLE,7114
731,,,2016-09-16 07:18:04.0,sell,0.95,2,2,_All,SIMPLE,7116
749,,,2016-09-16 07:18:07.0,sell,0.85,1,1,_All,SIMPLE,7117
734,,,2016-09-16 07:18:08.0,buy,0.5,3,0,_All,SIMPLE,7118
738,,,2016-09-16 07:18:09.0,sell,0.5,2,0,_All,SIMPLE,7119
742,,,2016-09-16 07:18:34.0,buy,0.5,2,0,_All,SIMPLE,7130
741,,,2016-09-16 07:18:51.0,sell,0.55,1,0,_All,SIMPLE,7139
741,,,2016-09-16 07:18:51.0,cancel,0.55,1,N/A,N/A,N/A,7139
745,,,2016-09-16 07:19:05.0,sell,0.5,5,0,_All,SIMPLE,7146
745,,,2016-09-16 07:19:05.0,cancel,0.5,1,N/A,N/A,N/A,7146
734,,,2016-09-16 07:19:29.0,buy,0.5,3,0,_All,SIMPLE,7158
743,,,2016-09-16 07:19:30.0,buy,0.5,1,0,_All,SIMPLE,7159
742,,,2016-09-16 07:19:44.0,sell,0.3,1,0,_All,SIMPLE,7163
742,,,2016-09-16 07:19:50.0,sell,0.2,1,0,_All,SIMPLE,7165
738,,,2016-09-16 07:20:00.0,buy,0.2,1,0,_All,SIMPLE,7170
738,,,2016-09-16 07:20:03.0,sell,0.2,1,0,_All,SIMPLE,7171
747,,,2016-09-16 07:20:18.0,buy,1.0,1,0,_All,SIMPLE,7175
743,,,2016-09-16 07:20:25.0,buy,0.3,1,0,_All,SIMPLE,7179
741,,,2016-09-16 07:20:53.0,sell,0.45,1,0,_All,SIMPLE,7186
